model,rep,condition,trial_number,raw_choice,final_choice,intervened,correct,persistence_error
gpt,1,NoVeto,26,color,color,0,0,1
gpt,1,NoVeto,27,color,color,0,0,1
gpt,1,NoVeto,28,color,color,0,0,1
gpt,1,NoVeto,29,color,color,0,0,1
gpt,1,NoVeto,30,color,color,0,0,1
gpt,1,NoVeto,31,color,color,0,0,0
gpt,1,NoVeto,32,color,color,0,0,0
gpt,1,NoVeto,33,color,color,0,0,0
gpt,1,NoVeto,34,color,color,0,0,0
gpt,1,NoVeto,35,color,color,0,0,0
gpt,1,NoVeto,36,color,color,0,0,0
gpt,1,TrajectoryOnly,1,color,color,0,1,0
gpt,1,TrajectoryOnly,2,color,color,0,1,0
gpt,1,TrajectoryOnly,3,color,color,0,1,0
gpt,1,TrajectoryOnly,4,shape,shape,0,0,0
gpt,1,TrajectoryOnly,5,color,color,0,1,0
gpt,1,TrajectoryOnly,6,color,color,0,1,0
gpt,1,TrajectoryOnly,7,color,color,0,0,1
gpt,1,TrajectoryOnly,8,color,color,0,0,1
gpt,1,TrajectoryOnly,9,color,color,0,0,1
gpt,1,TrajectoryOnly,10,color,number,1,0,0
gpt,1,TrajectoryOnly,11,color,color,0,0,1
gpt,1,TrajectoryOnly,12,color,color,0,0,1
gpt,1,TrajectoryOnly,13,color,color,0,0,0
gpt,1,TrajectoryOnly,14,color,color,0,0,0
gpt,1,TrajectoryOnly,15,color,color,0,0,0
gpt,1,TrajectoryOnly,16,color,shape,1,0,1
gpt,1,TrajectoryOnly,17,color,color,0,0,0
gpt,1,TrajectoryOnly,18,shape,shape,0,0,1
gpt,1,TrajectoryOnly,19,color,color,0,1,0
gpt,1,TrajectoryOnly,20,color,color,0,1,0
gpt,1,TrajectoryOnly,21,color,color,0,1,0
gpt,1,TrajectoryOnly,22,color,color,0,1,0
gpt,1,TrajectoryOnly,23,color,color,0,1,0
gpt,1,TrajectoryOnly,24,color,number,1,0,1
gpt,1,TrajectoryOnly,25,color,color,0,0,1
gpt,1,TrajectoryOnly,26,color,color,0,0,1
gpt,1,TrajectoryOnly,27,color,color,0,0,1
gpt,1,TrajectoryOnly,28,color,color,0,0,1
gpt,1,TrajectoryOnly,29,color,color,0,0,1
gpt,1,TrajectoryOnly,30,color,shape,1,1,0
gpt,1,TrajectoryOnly,31,color,color,0,0,0
gpt,1,TrajectoryOnly,32,color,color,0,0,0
gpt,1,TrajectoryOnly,33,color,color,0,0,0
gpt,1,TrajectoryOnly,34,color,color,0,0,0
gpt,1,TrajectoryOnly,35,color,color,0,0,0
gpt,1,TrajectoryOnly,36,color,number,1,1,0
gpt,1,YokedRandom,1,color,color,0,1,0
gpt,1,YokedRandom,2,color,color,0,1,0
gpt,1,YokedRandom,3,color,color,0,1,0
gpt,1,YokedRandom,4,shape,shape,0,0,0
gpt,1,YokedRandom,5,color,color,0,1,0
gpt,1,YokedRandom,6,color,color,0,1,0
gpt,1,YokedRandom,7,color,color,0,0,1
gpt,1,YokedRandom,8,color,color,0,0,1
gpt,1,YokedRandom,9,color,number,1,0,0
gpt,1,YokedRandom,10,color,shape,1,1,0
gpt,1,YokedRandom,11,color,shape,1,1,0
gpt,1,YokedRandom,12,color,color,0,0,1
gpt,1,YokedRandom,13,color,color,0,0,0
gpt,1,YokedRandom,14,color,color,0,0,0
gpt,1,YokedRandom,15,color,color,0,0,0
gpt,1,YokedRandom,16,color,color,0,0,0
gpt,1,YokedRandom,17,color,color,0,0,0
gpt,1,YokedRandom,18,shape,shape,0,0,1
gpt,1,YokedRandom,19,color,color,0,1,0
gpt,1,YokedRandom,20,color,color,0,1,0
gpt,1,YokedRandom,21,color,color,0,1,0
gpt,1,YokedRandom,22,color,color,0,1,0
gpt,1,YokedRandom,23,color,color,0,1,0
gpt,1,YokedRandom,24,color,color,0,1,0
gpt,1,YokedRandom,25,color,color,0,0,1
gpt,1,YokedRandom,26,color,color,0,0,1
gpt,1,YokedRandom,27,color,number,1,0,0
gpt,1,YokedRandom,28,color,number,1,0,0
gpt,1,YokedRandom,29,color,color,0,0,1
gpt,1,YokedRandom,30,color,color,0,0,1
gpt,1,YokedRandom,31,color,color,0,0,0
gpt,1,YokedRandom,32,color,color,0,0,0
gpt,1,YokedRandom,33,color,color,0,0,0
gpt,1,YokedRandom,34,color,color,0,0,0
gpt,1,YokedRandom,35,color,color,0,0,0
gpt,1,YokedRandom,36,color,color,0,0,0
gpt,1,OracleFull,1,color,color,0,1,0
gpt,1,OracleFull,2,color,color,0,1,0
gpt,1,OracleFull,3,color,color,0,1,0
gpt,1,OracleFull,4,shape,shape,0,0,0
gpt,1,OracleFull,5,color,color,0,1,0
gpt,1,OracleFull,6,color,color,0,1,0
gpt,1,OracleFull,7,color,shape,1,1,0
gpt,1,OracleFull,8,color,shape,1,1,0
gpt,1,OracleFull,9,color,color,0,0,1
gpt,1,OracleFull,10,color,color,0,0,1
gpt,1,OracleFull,11,color,shape,1,1,0
gpt,1,OracleFull,12,color,color,0,0,1
gpt,1,OracleFull,13,color,color,0,0,0
gpt,1,OracleFull,14,color,number,1,1,0
gpt,1,OracleFull,15,color,color,0,0,0
gpt,1,OracleFull,16,color,color,0,0,0
gpt,1,OracleFull,17,color,number,1,1,0
gpt,1,OracleFull,18,shape,shape,0,0,1
gpt,1,OracleFull,19,color,color,0,1,0
gpt,1,OracleFull,20,color,color,0,1,0
gpt,1,OracleFull,21,color,color,0,1,0
gpt,1,OracleFull,22,color,color,0,1,0
gpt,1,OracleFull,23,color,color,0,1,0
gpt,1,OracleFull,24,color,color,0,1,0
gpt,1,OracleFull,25,color,shape,1,1,0
gpt,1,OracleFull,26,color,shape,1,1,0
gpt,1,OracleFull,27,color,shape,1,1,0
gpt,1,OracleFull,28,color,color,0,0,1
gpt,1,OracleFull,29,color,color,0,0,1
gpt,1,OracleFull,30,color,shape,1,1,0
gpt,1,OracleFull,31,color,color,0,0,0
gpt,1,OracleFull,32,color,color,0,0,0
gpt,1,OracleFull,33,color,number,1,1,0
gpt,1,OracleFull,34,color,color,0,0,0
gpt,1,OracleFull,35,color,color,0,0,0
gpt,1,OracleFull,36,color,number,1,1,0
gpt,2,RawLLM,1,color,color,0,1,0
gpt,2,RawLLM,2,color,color,0,1,0
gpt,2,RawLLM,3,color,color,0,1,0
gpt,2,RawLLM,4,color,color,0,1,0
gpt,2,RawLLM,5,color,color,0,1,0
gpt,2,RawLLM,6,color,color,0,1,0
gpt,2,RawLLM,7,color,color,0,0,1
gpt,2,RawLLM,8,shape,shape,0,1,0
gpt,2,RawLLM,9,color,color,0,0,1
gpt,2,RawLLM,10,color,color,0,0,1
gpt,2,RawLLM,11,color,color,0,0,1
gpt,2,RawLLM,12,color,color,0,0,1
gpt,2,RawLLM,13,color,color,0,0,0
gpt,2,RawLLM,14,color,color,0,0,0
gpt,2,RawLLM,15,color,color,0,0,0
gpt,2,RawLLM,16,color,color,0,0,0
gpt,2,RawLLM,17,color,color,0,0,0
gpt,2,RawLLM,18,color,color,0,0,0
gpt,2,RawLLM,19,color,color,0,1,0
gpt,2,RawLLM,20,color,color,0,1,0
gpt,2,RawLLM,21,color,color,0,1,0
gpt,2,RawLLM,22,color,color,0,1,0
gpt,2,RawLLM,23,shape,shape,0,0,0
gpt,2,RawLLM,24,shape,shape,0,0,0
gpt,2,RawLLM,25,color,color,0,0,1
gpt,2,RawLLM,26,color,color,0,0,1
gpt,2,RawLLM,27,color,color,0,0,1
gpt,2,RawLLM,28,color,color,0,0,1
gpt,2,RawLLM,29,color,color,0,0,1
gpt,2,RawLLM,30,color,color,0,0,1
gpt,2,RawLLM,31,shape,shape,0,0,1
gpt,2,RawLLM,32,color,color,0,0,0
gpt,2,RawLLM,33,shape,shape,0,0,1
gpt,2,RawLLM,34,color,color,0,0,0
gpt,2,RawLLM,35,color,color,0,0,0
gpt,2,RawLLM,36,color,color,0,0,0
gpt,2,RuleBlindFull,1,color,color,0,1,0
gpt,2,RuleBlindFull,2,color,color,0,1,0
gpt,2,RuleBlindFull,3,color,color,0,1,0
gpt,2,RuleBlindFull,4,color,color,0,1,0
gpt,2,RuleBlindFull,5,color,color,0,1,0
gpt,2,RuleBlindFull,6,color,color,0,1,0
gpt,2,RuleBlindFull,7,color,color,0,0,1
gpt,2,RuleBlindFull,8,shape,shape,0,1,0
gpt,2,RuleBlindFull,9,color,color,0,0,1
gpt,2,RuleBlindFull,10,color,shape,1,1,0
gpt,2,RuleBlindFull,11,color,shape,1,1,0
gpt,2,RuleBlindFull,12,color,color,0,0,1
gpt,2,RuleBlindFull,13,color,color,0,0,0
gpt,2,RuleBlindFull,14,color,color,0,0,0
gpt,2,RuleBlindFull,15,color,color,0,0,0
gpt,2,RuleBlindFull,16,color,color,0,0,0
gpt,2,RuleBlindFull,17,color,color,0,0,0
gpt,2,RuleBlindFull,18,color,color,0,0,0
gpt,2,RuleBlindFull,19,color,color,0,1,0
gpt,2,RuleBlindFull,20,color,color,0,1,0
gpt,2,RuleBlindFull,21,color,color,0,1,0
gpt,2,RuleBlindFull,22,color,color,0,1,0
gpt,2,RuleBlindFull,23,shape,shape,0,0,0
gpt,2,RuleBlindFull,24,shape,shape,0,0,0
gpt,2,RuleBlindFull,25,color,color,0,0,1
gpt,2,RuleBlindFull,26,color,color,0,0,1
gpt,2,RuleBlindFull,27,color,shape,1,1,0
gpt,2,RuleBlindFull,28,color,shape,1,1,0
gpt,2,RuleBlindFull,29,color,color,0,0,1
gpt,2,RuleBlindFull,30,color,color,0,0,1
gpt,2,RuleBlindFull,31,shape,shape,0,0,1
gpt,2,RuleBlindFull,32,color,color,0,0,0
gpt,2,RuleBlindFull,33,shape,shape,0,0,1
gpt,2,RuleBlindFull,34,color,color,0,0,0
gpt,2,RuleBlindFull,35,color,color,0,0,0
gpt,2,RuleBlindFull,36,color,color,0,0,0
gpt,2,NoVeto,1,color,color,0,1,0
gpt,2,NoVeto,2,color,color,0,1,0
gpt,2,NoVeto,3,color,color,0,1,0
gpt,2,NoVeto,4,color,color,0,1,0
gpt,2,NoVeto,5,color,color,0,1,0
gpt,2,NoVeto,6,color,color,0,1,0
gpt,2,NoVeto,7,color,color,0,0,1
gpt,2,NoVeto,8,shape,shape,0,1,0
gpt,2,NoVeto,9,color,color,0,0,1
gpt,2,NoVeto,10,color,color,0,0,1
gpt,2,NoVeto,11,color,color,0,0,1
gpt,2,NoVeto,12,color,color,0,0,1
gpt,2,NoVeto,13,color,color,0,0,0
gpt,2,NoVeto,14,color,color,0,0,0
gpt,2,NoVeto,15,color,color,0,0,0
gpt,2,NoVeto,16,color,color,0,0,0
gpt,2,NoVeto,17,color,color,0,0,0
gpt,2,NoVeto,18,color,color,0,0,0
gpt,2,NoVeto,19,color,color,0,1,0
gpt,2,NoVeto,20,color,color,0,1,0
gpt,2,NoVeto,21,color,color,0,1,0
gpt,2,NoVeto,22,color,color,0,1,0
gpt,2,NoVeto,23,shape,shape,0,0,0
gpt,2,NoVeto,24,shape,shape,0,0,0
gpt,2,NoVeto,25,color,color,0,0,1
gpt,2,NoVeto,26,color,color,0,0,1
gpt,2,NoVeto,27,color,color,0,0,1
gpt,2,NoVeto,28,color,color,0,0,1
gpt,2,NoVeto,29,color,color,0,0,1
gpt,2,NoVeto,30,color,color,0,0,1
gpt,2,NoVeto,31,shape,shape,0,0,1
gpt,2,NoVeto,32,color,color,0,0,0
gpt,2,NoVeto,33,shape,shape,0,0,1
gpt,2,NoVeto,34,color,color,0,0,0
gpt,2,NoVeto,35,color,color,0,0,0
gpt,2,NoVeto,36,color,color,0,0,0
gpt,2,TrajectoryOnly,1,color,color,0,1,0
gpt,2,TrajectoryOnly,2,color,color,0,1,0
gpt,2,TrajectoryOnly,3,color,color,0,1,0
gpt,2,TrajectoryOnly,4,color,color,0,1,0
gpt,2,TrajectoryOnly,5,color,color,0,1,0
gpt,2,TrajectoryOnly,6,color,shape,1,0,0
gpt,2,TrajectoryOnly,7,color,color,0,0,1
gpt,2,TrajectoryOnly,8,shape,shape,0,1,0
gpt,2,TrajectoryOnly,9,color,color,0,0,1
gpt,2,TrajectoryOnly,10,color,color,0,0,1
gpt,2,TrajectoryOnly,11,color,color,0,0,1
gpt,2,TrajectoryOnly,12,color,color,0,0,1
gpt,2,TrajectoryOnly,13,color,color,0,0,0
gpt,2,TrajectoryOnly,14,color,number,1,1,0
gpt,2,TrajectoryOnly,15,color,color,0,0,0
gpt,2,TrajectoryOnly,16,color,color,0,0,0
gpt,2,TrajectoryOnly,17,color,color,0,0,0
gpt,2,TrajectoryOnly,18,color,color,0,0,0
gpt,2,TrajectoryOnly,19,color,color,0,1,0
gpt,2,TrajectoryOnly,20,color,shape,1,0,0
gpt,2,TrajectoryOnly,21,color,color,0,1,0
gpt,2,TrajectoryOnly,22,color,color,0,1,0
gpt,2,TrajectoryOnly,23,shape,shape,0,0,0
gpt,2,TrajectoryOnly,24,shape,shape,0,0,0
gpt,2,TrajectoryOnly,25,color,color,0,0,1
gpt,2,TrajectoryOnly,26,color,color,0,0,1
gpt,2,TrajectoryOnly,27,color,color,0,0,1
gpt,2,TrajectoryOnly,28,color,color,0,0,1
gpt,2,TrajectoryOnly,29,color,color,0,0,1
gpt,2,TrajectoryOnly,30,color,number,1,0,0
gpt,2,TrajectoryOnly,31,shape,shape,0,0,1
gpt,2,TrajectoryOnly,32,color,color,0,0,0
gpt,2,TrajectoryOnly,33,shape,shape,0,0,1
gpt,2,TrajectoryOnly,34,color,color,0,0,0
gpt,2,TrajectoryOnly,35,color,color,0,0,0
gpt,2,TrajectoryOnly,36,color,color,0,0,0
gpt,2,YokedRandom,1,color,color,0,1,0
gpt,2,YokedRandom,2,color,color,0,1,0
gpt,2,YokedRandom,3,color,color,0,1,0
gpt,2,YokedRandom,4,color,color,0,1,0
gpt,2,YokedRandom,5,color,color,0,1,0
gpt,2,YokedRandom,6,color,color,0,1,0
gpt,2,YokedRandom,7,color,color,0,0,1
gpt,2,YokedRandom,8,shape,shape,0,1,0
gpt,2,YokedRandom,9,color,color,0,0,1
gpt,2,YokedRandom,10,color,number,1,0,0
gpt,2,YokedRandom,11,color,number,1,0,0
gpt,2,YokedRandom,12,color,color,0,0,1
gpt,2,YokedRandom,13,color,color,0,0,0
gpt,2,YokedRandom,14,color,color,0,0,0
gpt,2,YokedRandom,15,color,color,0,0,0
gpt,2,YokedRandom,16,color,color,0,0,0
gpt,2,YokedRandom,17,color,color,0,0,0
gpt,2,YokedRandom,18,color,color,0,0,0
gpt,2,YokedRandom,19,color,color,0,1,0
gpt,2,YokedRandom,20,color,color,0,1,0
gpt,2,YokedRandom,21,color,color,0,1,0
gpt,2,YokedRandom,22,color,color,0,1,0
gpt,2,YokedRandom,23,shape,shape,0,0,0
gpt,2,YokedRandom,24,shape,shape,0,0,0
gpt,2,YokedRandom,25,color,color,0,0,1
gpt,2,YokedRandom,26,color,color,0,0,1
gpt,2,YokedRandom,27,color,shape,1,1,0
gpt,2,YokedRandom,28,color,shape,1,1,0
gpt,2,YokedRandom,29,color,color,0,0,1
gpt,2,YokedRandom,30,color,color,0,0,1
gpt,2,YokedRandom,31,shape,shape,0,0,1
gpt,2,YokedRandom,32,color,color,0,0,0
gpt,2,YokedRandom,33,shape,shape,0,0,1
gpt,2,YokedRandom,34,color,color,0,0,0
gpt,2,YokedRandom,35,color,color,0,0,0
gpt,2,YokedRandom,36,color,color,0,0,0
gpt,2,OracleFull,1,color,color,0,1,0
gpt,2,OracleFull,2,color,color,0,1,0
gpt,2,OracleFull,3,color,color,0,1,0
gpt,2,OracleFull,4,color,color,0,1,0
gpt,2,OracleFull,5,color,color,0,1,0
gpt,2,OracleFull,6,color,color,0,1,0
gpt,2,OracleFull,7,color,shape,1,1,0
gpt,2,OracleFull,8,shape,shape,0,1,0
gpt,2,OracleFull,9,color,color,0,0,1
gpt,2,OracleFull,10,color,color,0,0,1
gpt,2,OracleFull,11,color,shape,1,1,0
gpt,2,OracleFull,12,color,color,0,0,1
gpt,2,OracleFull,13,color,color,0,0,0
gpt,2,OracleFull,14,color,number,1,1,0
gpt,2,OracleFull,15,color,color,0,0,0
gpt,2,OracleFull,16,color,color,0,0,0
gpt,2,OracleFull,17,color,number,1,1,0
gpt,2,OracleFull,18,color,color,0,0,0
gpt,2,OracleFull,19,color,color,0,1,0
gpt,2,OracleFull,20,color,color,0,1,0
gpt,2,OracleFull,21,color,color,0,1,0
gpt,2,OracleFull,22,color,color,0,1,0
gpt,2,OracleFull,23,shape,shape,0,0,0
gpt,2,OracleFull,24,shape,shape,0,0,0
gpt,2,OracleFull,25,color,shape,1,1,0
gpt,2,OracleFull,26,color,shape,1,1,0
gpt,2,OracleFull,27,color,shape,1,1,0
gpt,2,OracleFull,28,color,color,0,0,1
gpt,2,OracleFull,29,color,color,0,0,1
gpt,2,OracleFull,30,color,shape,1,1,0
gpt,2,OracleFull,31,shape,number,1,1,0
gpt,2,OracleFull,32,color,color,0,0,0
gpt,2,OracleFull,33,shape,number,1,1,0
gpt,2,OracleFull,34,color,color,0,0,0
gpt,2,OracleFull,35,color,color,0,0,0
gpt,2,OracleFull,36,color,number,1,1,0
gpt,3,RawLLM,1,color,color,0,1,0
gpt,3,RawLLM,2,color,color,0,1,0
gpt,3,RawLLM,3,color,color,0,1,0
gpt,3,RawLLM,4,color,color,0,1,0
gpt,3,RawLLM,5,color,color,0,1,0
gpt,3,RawLLM,6,color,color,0,1,0
gpt,3,RawLLM,7,color,color,0,0,1
gpt,3,RawLLM,8,color,color,0,0,1
gpt,3,RawLLM,9,color,color,0,0,1
gpt,3,RawLLM,10,color,color,0,0,1
gpt,3,RawLLM,11,color,color,0,0,1
gpt,3,RawLLM,12,color,color,0,0,1
gpt,3,RawLLM,13,color,color,0,0,0
gpt,3,RawLLM,14,color,color,0,0,0
gpt,3,RawLLM,15,color,color,0,0,0
gpt,3,RawLLM,16,color,color,0,0,0
gpt,3,RawLLM,17,color,color,0,0,0
gpt,3,RawLLM,18,shape,shape,0,0,1
gpt,3,RawLLM,19,color,color,0,1,0
gpt,3,RawLLM,20,color,color,0,1,0
gpt,3,RawLLM,21,color,color,0,1,0
gpt,3,RawLLM,22,color,color,0,1,0
gpt,3,RawLLM,23,color,color,0,1,0
gpt,3,RawLLM,24,color,color,0,1,0
gpt,3,RawLLM,25,color,color,0,0,1
gpt,3,RawLLM,26,color,color,0,0,1
gpt,3,RawLLM,27,color,color,0,0,1
gpt,3,RawLLM,28,color,color,0,0,1
gpt,3,RawLLM,29,color,color,0,0,1
gpt,3,RawLLM,30,color,color,0,0,1
gpt,3,RawLLM,31,color,color,0,0,0
gpt,3,RawLLM,32,color,color,0,0,0
gpt,3,RawLLM,33,color,color,0,0,0
gpt,3,RawLLM,34,color,color,0,0,0
gpt,3,RawLLM,35,color,color,0,0,0
gpt,3,RawLLM,36,color,color,0,0,0
gpt,3,RuleBlindFull,1,color,color,0,1,0
gpt,3,RuleBlindFull,2,color,color,0,1,0
gpt,3,RuleBlindFull,3,color,color,0,1,0
gpt,3,RuleBlindFull,4,color,color,0,1,0
gpt,3,RuleBlindFull,5,color,color,0,1,0
gpt,3,RuleBlindFull,6,color,color,0,1,0
gpt,3,RuleBlindFull,7,color,color,0,0,1
gpt,3,RuleBlindFull,8,color,color,0,0,1
gpt,3,RuleBlindFull,9,color,shape,1,1,0
gpt,3,RuleBlindFull,10,color,shape,1,1,0
gpt,3,RuleBlindFull,11,color,color,0,0,1
gpt,3,RuleBlindFull,12,color,color,0,0,1
gpt,3,RuleBlindFull,13,color,color,0,0,0
gpt,3,RuleBlindFull,14,color,color,0,0,0
gpt,3,RuleBlindFull,15,color,color,0,0,0
gpt,3,RuleBlindFull,16,color,color,0,0,0
gpt,3,RuleBlindFull,17,color,color,0,0,0
gpt,3,RuleBlindFull,18,shape,shape,0,0,1
gpt,3,RuleBlindFull,19,color,color,0,1,0
gpt,3,RuleBlindFull,20,color,color,0,1,0
gpt,3,RuleBlindFull,21,color,color,0,1,0
gpt,3,RuleBlindFull,22,color,color,0,1,0
gpt,3,RuleBlindFull,23,color,color,0,1,0
gpt,3,RuleBlindFull,24,color,color,0,1,0
gpt,3,RuleBlindFull,25,color,color,0,0,1
gpt,3,RuleBlindFull,26,color,color,0,0,1
gpt,3,RuleBlindFull,27,color,shape,1,1,0
gpt,3,RuleBlindFull,28,color,shape,1,1,0
gpt,3,RuleBlindFull,29,color,color,0,0,1
gpt,3,RuleBlindFull,30,color,color,0,0,1
gpt,3,RuleBlindFull,31,color,color,0,0,0
gpt,3,RuleBlindFull,32,color,color,0,0,0
gpt,3,RuleBlindFull,33,color,color,0,0,0
gpt,3,RuleBlindFull,34,color,color,0,0,0
gpt,3,RuleBlindFull,35,color,color,0,0,0
gpt,3,RuleBlindFull,36,color,color,0,0,0
gpt,3,NoVeto,1,color,color,0,1,0
gpt,3,NoVeto,2,color,color,0,1,0
gpt,3,NoVeto,3,color,color,0,1,0
gpt,3,NoVeto,4,color,color,0,1,0
gpt,3,NoVeto,5,color,color,0,1,0
gpt,3,NoVeto,6,color,color,0,1,0
gpt,3,NoVeto,7,color,color,0,0,1
gpt,3,NoVeto,8,color,color,0,0,1
gpt,3,NoVeto,9,color,color,0,0,1
gpt,3,NoVeto,10,color,color,0,0,1
gpt,3,NoVeto,11,color,color,0,0,1
gpt,3,NoVeto,12,color,color,0,0,1
gpt,3,NoVeto,13,color,color,0,0,0
gpt,3,NoVeto,14,color,color,0,0,0
gpt,3,NoVeto,15,color,color,0,0,0
gpt,3,NoVeto,16,color,color,0,0,0
gpt,3,NoVeto,17,color,color,0,0,0
gpt,3,NoVeto,18,shape,shape,0,0,1
gpt,3,NoVeto,19,color,color,0,1,0
gpt,3,NoVeto,20,color,color,0,1,0
gpt,3,NoVeto,21,color,color,0,1,0
gpt,3,NoVeto,22,color,color,0,1,0
gpt,3,NoVeto,23,color,color,0,1,0
gpt,3,NoVeto,24,color,color,0,1,0
gpt,3,NoVeto,25,color,color,0,0,1
gpt,3,NoVeto,26,color,color,0,0,1
gpt,3,NoVeto,27,color,color,0,0,1
gpt,3,NoVeto,28,color,color,0,0,1
gpt,3,NoVeto,29,color,color,0,0,1
gpt,3,NoVeto,30,color,color,0,0,1
gpt,3,NoVeto,31,color,color,0,0,0
gpt,3,NoVeto,32,color,color,0,0,0
gpt,3,NoVeto,33,color,color,0,0,0
gpt,3,NoVeto,34,color,color,0,0,0
gpt,3,NoVeto,35,color,color,0,0,0
gpt,3,NoVeto,36,color,color,0,0,0
gpt,3,TrajectoryOnly,1,color,color,0,1,0
gpt,3,TrajectoryOnly,2,color,color,0,1,0
gpt,3,TrajectoryOnly,3,color,color,0,1,0
gpt,3,TrajectoryOnly,4,color,color,0,1,0
gpt,3,TrajectoryOnly,5,color,color,0,1,0
gpt,3,TrajectoryOnly,6,color,shape,1,0,0
gpt,3,TrajectoryOnly,7,color,color,0,0,1
gpt,3,TrajectoryOnly,8,color,color,0,0,1
gpt,3,TrajectoryOnly,9,color,color,0,0,1
gpt,3,TrajectoryOnly,10,color,color,0,0,1
gpt,3,TrajectoryOnly,11,color,color,0,0,1
gpt,3,TrajectoryOnly,12,color,number,1,0,0
gpt,3,TrajectoryOnly,13,color,color,0,0,0
gpt,3,TrajectoryOnly,14,color,color,0,0,0
gpt,3,TrajectoryOnly,15,color,color,0,0,0
gpt,3,TrajectoryOnly,16,color,color,0,0,0
gpt,3,TrajectoryOnly,17,color,color,0,0,0
gpt,3,TrajectoryOnly,18,shape,shape,0,0,1
gpt,3,TrajectoryOnly,19,color,color,0,1,0
gpt,3,TrajectoryOnly,20,color,color,0,1,0
gpt,3,TrajectoryOnly,21,color,color,0,1,0
gpt,3,TrajectoryOnly,22,color,color,0,1,0
gpt,3,TrajectoryOnly,23,color,color,0,1,0
gpt,3,TrajectoryOnly,24,color,number,1,0,1
gpt,3,TrajectoryOnly,25,color,color,0,0,1
gpt,3,TrajectoryOnly,26,color,color,0,0,1
gpt,3,TrajectoryOnly,27,color,color,0,0,1
gpt,3,TrajectoryOnly,28,color,color,0,0,1
gpt,3,TrajectoryOnly,29,color,color,0,0,1
gpt,3,TrajectoryOnly,30,color,shape,1,1,0
gpt,3,TrajectoryOnly,31,color,color,0,0,0
gpt,3,TrajectoryOnly,32,color,color,0,0,0
gpt,3,TrajectoryOnly,33,color,color,0,0,0
gpt,3,TrajectoryOnly,34,color,color,0,0,0
gpt,3,TrajectoryOnly,35,color,color,0,0,0
gpt,3,TrajectoryOnly,36,color,number,1,1,0
gpt,3,YokedRandom,1,color,color,0,1,0
gpt,3,YokedRandom,2,color,color,0,1,0
gpt,3,YokedRandom,3,color,color,0,1,0
gpt,3,YokedRandom,4,color,color,0,1,0
gpt,3,YokedRandom,5,color,color,0,1,0
gpt,3,YokedRandom,6,color,color,0,1,0
gpt,3,YokedRandom,7,color,color,0,0,1
gpt,3,YokedRandom,8,color,color,0,0,1
gpt,3,YokedRandom,9,color,number,1,0,0
gpt,3,YokedRandom,10,color,shape,1,1,0
gpt,3,YokedRandom,11,color,color,0,0,1
gpt,3,YokedRandom,12,color,color,0,0,1
gpt,3,YokedRandom,13,color,color,0,0,0
gpt,3,YokedRandom,14,color,color,0,0,0
gpt,3,YokedRandom,15,color,color,0,0,0
gpt,3,YokedRandom,16,color,color,0,0,0
gpt,3,YokedRandom,17,color,color,0,0,0
gpt,3,YokedRandom,18,shape,shape,0,0,1
gpt,3,YokedRandom,19,color,color,0,1,0
gpt,3,YokedRandom,20,color,color,0,1,0
gpt,3,YokedRandom,21,color,color,0,1,0
gpt,3,YokedRandom,22,color,color,0,1,0
gpt,3,YokedRandom,23,color,color,0,1,0
gpt,3,YokedRandom,24,color,color,0,1,0
gpt,3,YokedRandom,25,color,color,0,0,1
gpt,3,YokedRandom,26,color,color,0,0,1
gpt,3,YokedRandom,27,color,number,1,0,0
gpt,3,YokedRandom,28,color,number,1,0,0
gpt,3,YokedRandom,29,color,color,0,0,1
gpt,3,YokedRandom,30,color,color,0,0,1
gpt,3,YokedRandom,31,color,color,0,0,0
gpt,3,YokedRandom,32,color,color,0,0,0
gpt,3,YokedRandom,33,color,color,0,0,0
gpt,3,YokedRandom,34,color,color,0,0,0
gpt,3,YokedRandom,35,color,color,0,0,0
gpt,3,YokedRandom,36,color,color,0,0,0
gpt,3,OracleFull,1,color,color,0,1,0
gpt,3,OracleFull,2,color,color,0,1,0
gpt,3,OracleFull,3,color,color,0,1,0
gpt,3,OracleFull,4,color,color,0,1,0
gpt,3,OracleFull,5,color,color,0,1,0
gpt,3,OracleFull,6,color,color,0,1,0
gpt,3,OracleFull,7,color,shape,1,1,0
gpt,3,OracleFull,8,color,shape,1,1,0
gpt,3,OracleFull,9,color,color,0,0,1
gpt,3,OracleFull,10,color,color,0,0,1
gpt,3,OracleFull,11,color,shape,1,1,0
gpt,3,OracleFull,12,color,color,0,0,1
gpt,3,OracleFull,13,color,color,0,0,0
gpt,3,OracleFull,14,color,number,1,1,0
gpt,3,OracleFull,15,color,color,0,0,0
gpt,3,OracleFull,16,color,color,0,0,0
gpt,3,OracleFull,17,color,number,1,1,0
gpt,3,OracleFull,18,shape,shape,0,0,1
gpt,3,OracleFull,19,color,color,0,1,0
gpt,3,OracleFull,20,color,color,0,1,0
gpt,3,OracleFull,21,color,color,0,1,0
gpt,3,OracleFull,22,color,color,0,1,0
gpt,3,OracleFull,23,color,color,0,1,0
gpt,3,OracleFull,24,color,color,0,1,0
gpt,3,OracleFull,25,color,shape,1,1,0
gpt,3,OracleFull,26,color,shape,1,1,0
gpt,3,OracleFull,27,color,shape,1,1,0
gpt,3,OracleFull,28,color,color,0,0,1
gpt,3,OracleFull,29,color,color,0,0,1
gpt,3,OracleFull,30,color,shape,1,1,0
